Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [14] Vector::Vector(Vector const&) [102] std::allocator<Light>::allocator(std::allocator<Light> const&) [196] Primitive** std::__copy_move_a<false, Primitive* const*, Primitive**>(Primitive* const*, Primitive* const*, Primitive**)
  [22] Vector::Vector(Vector, Vector) [142] std::allocator<Light>::allocator() [164] Primitive** std::__copy_move_a<true, Primitive**, Primitive**>(Primitive**, Primitive**, Primitive**)
   [9] Vector::Vector(float, float, float) [103] std::allocator<Light>::~allocator() [197] Primitive** std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**)
  [13] Vector::Vector()       [88] std::allocator<Light>::~allocator() [165] Primitive** std::__copy_move_a2<true, Primitive**, Primitive**>(Primitive**, Primitive**, Primitive**)
  [60] Observer::Observer()  [143] std::allocator<Primitive*>::allocator() [19] Light* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, Light*>(__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, Light*)
  [59] Primitive::Primitive() [144] std::allocator<Primitive*>::~allocator() [198] Primitive** std::uninitialized_copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**)
  [34] RayTracer::ScreenItrInfo() [188] Primitive** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Primitive*>(Primitive* const*, Primitive* const*, Primitive**) [166] Light* std::uninitialized_copy<Light const*, Light*>(Light const*, Light const*, Light*)
   [5] RayTracer::intersectionTest(Ray*, Primitive**) [145] Primitive** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Primitive*>(Primitive* const*, Primitive* const*, Primitive**) [167] Primitive** std::uninitialized_copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**)
   [7] RayTracer::colorContribution(Primitive*, Ray, int, int) [79] void std::_Destroy_aux<true>::__destroy<Light*>(Light*, Light*) [20] Light* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, Light*, Light>(__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, Light*, std::allocator<Light>&)
   [1] RayTracer::trace(int) [118] void std::_Destroy_aux<true>::__destroy<Primitive**>(Primitive**, Primitive**) [199] Primitive** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**, Primitive*>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**, std::allocator<Primitive*>&)
  [24] RayTracer::shading(Ray, Primitive*, int, int) [89] std::_Vector_base<Light, std::allocator<Light> >::_M_allocate(unsigned int) [168] Light* std::__uninitialized_copy_a<Light const*, Light*, Light>(Light const*, Light const*, Light*, std::allocator<Light>&)
   [4] RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) [104] std::_Vector_base<Light, std::allocator<Light> >::_Vector_impl::_Vector_impl(std::allocator<Light> const&) [169] Primitive** std::__uninitialized_copy_a<std::move_iterator<Primitive**>, Primitive**, Primitive*>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**, std::allocator<Primitive*>&)
  [48] RayTracer::RayTracer() [146] std::_Vector_base<Light, std::allocator<Light> >::_Vector_impl::_Vector_impl() [123] Light const* std::__make_move_if_noexcept_iterator<Light, Light const*>(Light*)
 [177] RayTracer::~RayTracer() [90] std::_Vector_base<Light, std::allocator<Light> >::_Vector_impl::~_Vector_impl() [124] std::move_iterator<Primitive**> std::__make_move_if_noexcept_iterator<Primitive*, std::move_iterator<Primitive**> >(Primitive**)
  [64] ScreenItr::ScreenItr() [80] std::_Vector_base<Light, std::allocator<Light> >::_M_deallocate(Light*, unsigned int) [170] Light* std::__uninitialized_move_if_noexcept_a<Light*, Light*, std::allocator<Light> >(Light*, Light*, Light*, std::allocator<Light>&)
  [85] __gnu_cxx::new_allocator<Light>::deallocate(Light*, unsigned int) [105] std::_Vector_base<Light, std::allocator<Light> >::_M_create_storage(unsigned int) [171] Primitive** std::__uninitialized_move_if_noexcept_a<Primitive**, Primitive**, std::allocator<Primitive*> >(Primitive**, Primitive**, Primitive**, std::allocator<Primitive*>&)
  [86] __gnu_cxx::new_allocator<Light>::allocate(unsigned int, void const*) [72] std::_Vector_base<Light, std::allocator<Light> >::_M_get_Tp_allocator() [172] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
  [53] void __gnu_cxx::new_allocator<Light>::construct<Light, Light const&>(Light*, Light const&) [106] std::_Vector_base<Light, std::allocator<Light> >::_Vector_base(unsigned int, std::allocator<Light> const&) [109] __gnu_cxx::__promote_2<double, float, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type>::__type std::pow<double, float>(double, float)
  [76] __gnu_cxx::new_allocator<Light>::new_allocator(__gnu_cxx::new_allocator<Light> const&) [147] std::_Vector_base<Light, std::allocator<Light> >::_Vector_base() [200] Primitive** std::copy<__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**>(__gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >, Primitive**)
 [130] __gnu_cxx::new_allocator<Light>::new_allocator() [91] std::_Vector_base<Light, std::allocator<Light> >::~_Vector_base() [173] Primitive** std::copy<std::move_iterator<Primitive**>, Primitive**>(std::move_iterator<Primitive**>, std::move_iterator<Primitive**>, Primitive**)
  [73] __gnu_cxx::new_allocator<Light>::~new_allocator() [148] std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_M_allocate(unsigned int) [77] __gnu_cxx::__promote_2<int, float, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type>::__type std::fmax<int, float>(int, float)
 [131] __gnu_cxx::new_allocator<Primitive*>::deallocate(Primitive**, unsigned int) [149] std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_Vector_impl::_Vector_impl() [201] std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [132] __gnu_cxx::new_allocator<Primitive*>::allocate(unsigned int, void const*) [150] std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_Vector_impl::~_Vector_impl() [29] __gnu_cxx::__enable_if<std::__is_integer<unsigned int>::__value, double>::__type std::sqrt<unsigned int>(unsigned int)
 [178] void __gnu_cxx::new_allocator<Primitive*>::construct<Primitive*, Primitive* const&>(Primitive**, Primitive* const&) [119] std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_M_deallocate(Primitive**, unsigned int) [66] std::sqrt(float)
 [133] __gnu_cxx::new_allocator<Primitive*>::new_allocator() [112] std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_M_get_Tp_allocator() [81] Light const& std::forward<Light const&>(std::remove_reference<Light const&>::type&)
 [134] __gnu_cxx::new_allocator<Primitive*>::~new_allocator() [151] std::_Vector_base<Primitive*, std::allocator<Primitive*> >::_Vector_base() [127] Primitive* const& std::forward<Primitive* const&>(std::remove_reference<Primitive* const&>::type&)
 [100] __gnu_cxx::__alloc_traits<std::allocator<Light>, Light>::_S_select_on_copy(std::allocator<Light> const&) [152] std::_Vector_base<Primitive*, std::allocator<Primitive*> >::~_Vector_base() [82] void std::_Destroy<Light*>(Light*, Light*)
 [179] __gnu_cxx::__alloc_traits<std::allocator<Light>, Light>::_S_propagate_on_copy_assign() [120] std::move_iterator<Primitive**>::move_iterator(Primitive**) [83] void std::_Destroy<Light*, Light>(Light*, Light*, std::allocator<Light>&)
 [180] __gnu_cxx::__alloc_traits<std::allocator<Primitive*>, Primitive*>::_S_propagate_on_copy_assign() [92] std::allocator_traits<std::allocator<Light> >::deallocate(std::allocator<Light>&, Light*, unsigned int) [125] void std::_Destroy<Primitive**>(Primitive**, Primitive**)
 [135] __gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >::__normal_iterator(Light* const&) [107] std::allocator_traits<std::allocator<Light> >::select_on_container_copy_construction(std::allocator<Light> const&) [126] void std::_Destroy<Primitive**, Primitive*>(Primitive**, Primitive**, std::allocator<Primitive*>&)
  [74] __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >::__normal_iterator(Light const* const&) [93] std::allocator_traits<std::allocator<Light> >::allocate(std::allocator<Light>&, unsigned int) [202] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [95] __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >::operator++() [153] std::allocator_traits<std::allocator<Light> >::max_size(std::allocator<Light> const&) [203] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
 [136] __gnu_cxx::__normal_iterator<Primitive* const*, std::vector<Primitive*, std::allocator<Primitive*> > >::__normal_iterator(Primitive* const* const&) [54] void std::allocator_traits<std::allocator<Light> >::construct<Light, Light const&>(std::allocator<Light>&, Light*, Light const&) [84] operator new(unsigned int, void*)
 [137] __gnu_cxx::__normal_iterator<Primitive**, std::vector<Primitive*, std::allocator<Primitive*> > >::__normal_iterator(Primitive** const&) [154] std::allocator_traits<std::allocator<Primitive*> >::deallocate(std::allocator<Primitive*>&, Primitive**, unsigned int) [3] <cycle 1>
 [181] __gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >::difference_type __gnu_cxx::operator-<Light*, std::vector<Light, std::allocator<Light> > >(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > > const&, __gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > > const&) [155] std::allocator_traits<std::allocator<Primitive*> >::allocate(std::allocator<Primitive*>&, unsigned int)
